STUDENTID,sessionTotalTimeSeconds,numVisitedQuestions,totalActions,EfficientlyCompletedBlockA,EfficientlyCompletedBlockB,VH356862,VH098810,VH098519,VH098808,VH139047,VH098759,VH098740,VH134366,VH098753,VH134387,VH098783,BlockRev,VH098812,VH139196,VH134373,VH098839,VH098597,VH098556,VH098522,VH098779,VH098834,EOSTimeLft,SecTimeOut,HELPMAT8
2333313031,1821.47,20,227,True,True,11.067,46.769,44.903,86.174,90.33,122.733,65.19,170.367,178.39,160.067,174.846,5.154,117.487,104.59,87.043,94.673,52.75,35.974,43.0,29.646,92.797,0.0,7.52,0.0
2333313821,1564.243,20,357,True,True,25.697,48.8,43.296,56.628,48.687,187.08,53.62,81.016,139.484,101.023,119.807,4.575,67.256,78.39,109.447,104.283,51.807,23.387,87.197,22.836,106.07,3.857,0.0,0.0
2333314135,1831.85,20,521,True,True,5.836,19.474,43.137,83.063,196.467,43.137,41.07,63.656,31.05,15.96,47.187,52.977,352.663,294.571,82.517,46.996,21.524,13.896,65.752,21.197,274.22,0.0,15.5,0.0
2333314224,1829.344,16,449,False,True,26.037,28.843,179.28,331.541,118.302,243.164,66.49,1.16,133.941,261.213,171.573,0.0,4.248,121.376,83.353,37.079,0.0,0.0,2.547,0.0,0.0,0.0,19.197,0.0
2333314631,1824.907,20,262,True,False,3.36,39.433,0.25,65.624,138.31,276.709,118.34,136.81,273.901,31.643,58.483,0.24,177.201,47.26,69.05,39.127,44.88,43.84,144.243,17.11,90.133,0.0,8.96,0.0
2333314828,1357.173,20,230,True,False,7.17,47.63,46.077,96.786,103.49,90.663,74.621,91.499,41.97,79.221,105.446,4.523,66.407,45.8,98.023,70.46,27.93,33.86,74.974,41.014,106.399,3.21,0.0,0.0
2333315247,1822.19,19,407,False,False,11.703,85.347,192.316,63.997,156.227,62.56,459.059,268.897,125.834,85.17,87.25,0.0,21.09,121.276,14.82,11.94,27.13,6.0,0.0,11.094,1.567,0.0,8.913,0.0
2333315263,1865.863,14,209,False,False,6.336,78.327,87.393,175.024,56.28,72.656,100.82,313.464,161.89,139.686,127.444,0.0,336.084,91.392,62.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.596,0.0
2333315328,1728.987,20,247,True,True,16.047,34.541,52.206,115.443,45.166,137.794,89.073,122.197,113.44,62.92,109.816,11.823,83.904,173.189,137.544,71.983,51.737,140.367,39.027,30.653,72.18,17.937,0.0,0.0
2333315425,1488.574,20,372,True,True,9.177,32.98,113.25,68.84,81.147,74.08,59.289,96.344,171.44,28.667,117.54,4.664,35.803,58.216,204.454,49.15,33.084,20.773,164.207,21.606,39.96,3.903,0.0,0.0
2333315514,1555.99,20,577,True,True,7.387,18.693,46.457,200.513,72.34,113.397,58.323,68.013,345.344,63.066,54.117,12.77,42.116,160.884,52.38,68.73,14.133,15.15,41.227,22.66,69.97,8.32,0.0,0.0
2333316511,1225.096,20,312,True,False,8.796,11.254,101.603,103.443,75.757,84.91,58.207,123.229,95.787,39.06,61.957,8.15,52.0,81.887,36.207,33.876,17.263,14.141,105.066,27.557,79.036,5.91,0.0,0.0
2333316774,1818.8,20,262,True,False,5.56,31.457,113.778,157.459,183.803,155.93,103.604,54.02,124.963,52.63,58.34,2.233,62.991,149.669,95.019,117.033,49.448,30.438,74.98,59.205,107.059,0.0,2.818,26.363
2333317029,1616.067,20,297,True,False,666.733,34.193,37.857,39.317,42.943,41.553,79.621,52.089,55.007,118.61,71.233,4.667,9.71,157.597,11.177,129.107,7.763,23.773,7.89,6.764,16.22,2.243,0.0,0.0
2333317126,1815.506,16,626,False,True,7.04,26.8,102.086,47.144,236.723,282.543,54.064,234.653,193.193,126.177,108.597,0.0,120.116,92.217,14.227,22.646,143.46,0.0,0.0,0.0,0.0,0.0,3.82,0.0
2333317371,1572.28,20,188,True,True,5.456,16.334,62.636,107.08,544.064,60.396,35.014,139.36,68.243,47.427,85.526,25.181,77.55,87.417,43.73,27.17,32.17,14.243,31.65,3.327,50.2,8.106,0.0,0.0
2333317461,1488.187,20,555,True,False,7.71,18.654,61.914,54.476,125.77,104.466,28.141,162.71,91.853,46.239,103.574,12.0,81.764,88.373,94.896,112.311,41.283,52.103,79.47,75.287,41.55,3.643,0.0,0.0
2333317631,972.563,20,220,True,True,2.413,28.717,60.537,50.79,77.446,34.637,40.517,104.21,36.91,36.157,57.456,2.727,25.794,44.839,102.99,37.13,19.864,13.863,136.18,14.8,39.9,4.686,0.0,0.0
2333318122,1814.213,14,204,False,True,3.79,22.61,53.12,443.287,306.666,178.95,39.16,153.95,152.874,77.646,136.694,0.0,29.7,137.783,73.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526,0.0
2333318220,1603.42,20,221,True,True,10.864,23.506,105.004,175.13,254.753,159.16,71.46,188.537,36.763,32.657,19.893,10.603,73.757,144.723,104.47,74.883,33.104,16.533,26.57,18.587,15.17,7.293,0.0,0.0
2333318742,1714.877,20,698,True,True,4.897,26.67,59.92,51.03,79.127,95.293,33.603,204.653,70.87,47.85,106.367,9.965,94.214,213.733,107.14,80.356,104.514,26.053,123.732,62.831,99.316,12.743,0.0,0.0
2333318963,1372.796,20,276,True,True,5.056,23.687,82.12,62.503,32.694,95.093,41.557,90.593,127.913,79.194,163.633,9.599,86.887,80.433,105.683,63.524,58.526,11.98,48.577,20.177,76.473,6.894,0.0,0.0
2333319269,1293.62,20,208,True,False,18.507,27.937,65.363,58.183,157.187,296.45,14.1,74.817,80.87,58.463,49.257,12.513,72.79,122.456,44.744,52.533,8.943,19.847,11.963,32.843,12.117,1.737,0.0,0.0
2333319455,1833.263,15,374,False,False,7.743,37.6,156.313,74.034,202.356,120.994,128.367,132.459,143.004,31.086,146.23,0.0,297.65,159.414,38.413,137.057,0.0,0.0,0.0,0.0,0.0,0.0,20.543,0.0
2333321115,1800.207,20,470,True,True,11.944,16.256,99.174,63.9,218.91,92.7,44.563,221.91,206.24,29.283,50.725,7.63,31.57,163.62,153.093,42.307,50.766,24.457,191.693,31.633,37.977,9.856,0.0,0.0
2333321301,1820.17,20,326,True,False,6.37,41.437,165.799,125.877,302.117,109.836,204.744,190.38,152.206,0.2,50.807,0.0,70.886,25.817,96.84,45.357,61.06,28.623,8.48,64.497,62.987,0.0,5.85,0.0
2333322499,1531.56,20,297,True,True,7.79,13.223,49.447,74.357,82.19,93.78,41.51,90.49,137.067,63.477,92.236,6.64,79.589,46.988,156.48,99.5,143.007,29.206,78.139,66.709,75.725,4.01,0.0,0.0
2333322596,1690.837,20,414,True,False,4.864,9.77,177.8,34.423,63.827,122.383,25.764,99.433,89.44,94.547,171.283,82.796,118.167,58.546,78.833,152.721,43.42,22.606,101.83,17.527,86.937,21.077,0.0,12.843
2333322804,999.056,20,249,True,False,13.04,23.113,16.023,28.134,110.006,69.824,18.97,54.926,14.474,14.5,89.786,260.393,5.174,47.383,12.7,8.89,8.733,4.97,108.99,76.32,3.35,9.357,0.0,0.0
2333323096,1477.747,20,360,True,True,8.887,27.053,58.697,89.0,89.073,78.817,38.783,155.457,116.776,93.224,66.673,10.511,54.077,89.87,161.306,55.827,79.11,18.18,99.83,33.887,45.463,7.246,0.0,0.0
2333323118,1607.084,20,335,True,True,5.974,21.456,153.384,29.016,290.947,102.743,49.17,157.317,80.647,144.05,88.583,8.084,37.257,79.79,85.94,72.04,48.55,12.23,77.263,21.053,32.827,8.763,0.0,0.0
2333323509,1037.103,20,185,True,False,16.733,20.113,45.534,47.303,80.13,76.81,23.203,74.506,89.038,44.266,82.717,13.78,42.189,84.135,41.749,62.19,37.037,33.066,62.6,19.445,33.179,7.38,0.0,0.0
2333324602,1815.48,14,582,False,True,12.213,18.058,68.249,100.303,86.377,260.58,113.64,221.776,180.64,149.531,86.172,0.0,137.311,126.09,227.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.896,19.284
2333324637,1776.94,20,465,True,True,7.046,23.37,78.814,76.72,62.463,188.503,74.61,152.667,164.073,79.407,106.077,16.763,77.893,72.687,146.05,56.093,22.767,20.9,224.727,62.953,60.28,2.077,0.0,0.0
2333324734,1508.236,20,319,True,False,14.746,34.087,101.007,25.886,136.964,42.28,51.34,337.773,118.377,108.126,115.174,12.569,67.683,96.933,102.254,31.076,10.687,33.077,12.374,17.76,29.996,8.067,0.0,0.0
2333324793,1588.247,20,233,True,True,31.863,34.838,87.263,145.493,128.803,233.656,51.177,109.064,162.23,27.154,80.11,14.057,61.935,95.218,48.956,65.72,28.223,20.94,53.63,24.243,74.834,8.84,0.0,0.0
2333324971,1832.006,9,562,False,True,4.533,60.997,119.07,245.093,652.533,100.9,84.524,351.6,188.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.224,0.0
2333325226,1821.56,20,637,True,True,14.9,40.99,60.183,110.577,103.73,290.547,41.47,129.569,140.601,90.683,139.537,0.0,65.943,144.479,195.608,107.223,43.327,34.554,6.854,27.665,30.78,0.0,2.34,0.0
2333325480,1518.517,20,681,True,False,11.407,13.35,53.91,126.183,138.64,171.917,67.153,144.567,102.543,23.653,65.384,9.077,90.996,52.88,89.52,76.344,48.523,56.177,71.193,24.726,68.007,12.367,0.0,0.0
2333325633,1613.007,20,388,True,True,12.387,30.763,207.677,146.703,44.24,131.25,46.097,117.833,64.037,79.493,42.737,16.85,48.47,66.93,147.84,129.07,45.3,27.853,64.97,67.443,70.394,4.67,0.0,0.0
2333325820,1822.833,20,344,True,True,10.827,19.92,80.336,141.667,115.753,108.604,44.88,190.97,163.843,91.8,60.09,0.214,80.329,133.654,171.347,101.119,25.31,20.971,135.663,37.762,83.357,0.0,4.417,0.0
2333325927,1822.133,13,655,False,True,14.653,57.174,139.333,255.003,53.07,218.444,83.11,247.803,146.943,204.067,161.62,0.0,133.847,94.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323,0.0
2333326141,1814.833,20,287,True,True,8.376,12.81,82.117,106.433,199.467,128.803,91.107,400.337,258.02,91.693,27.113,5.006,109.17,92.99,17.414,43.476,84.557,11.923,8.717,12.86,18.361,2.44,1.643,0.0
2333327083,1816.167,20,609,True,True,8.334,68.713,62.957,78.676,54.824,168.866,36.79,146.567,131.677,106.026,117.354,7.437,128.52,74.28,141.173,124.473,74.387,13.283,96.507,100.964,64.796,0.0,3.993,5.57
2333327130,1227.51,20,504,True,True,5.843,11.451,56.973,79.08,41.04,72.393,17.493,130.907,139.22,49.87,78.39,4.634,67.043,74.933,135.98,16.987,47.796,27.841,113.703,15.791,37.232,2.91,0.0,0.0
2333327245,1830.343,20,426,True,False,7.333,40.067,144.406,89.734,126.956,75.954,62.74,285.113,134.017,76.93,85.07,0.0,202.96,110.91,77.973,61.733,45.55,146.427,22.684,12.313,5.337,0.0,16.136,0.0
2333327334,1629.237,20,245,True,True,11.084,32.809,128.654,57.02,146.12,101.94,49.207,127.293,105.683,25.691,124.177,6.767,60.976,62.783,98.263,89.523,113.82,25.643,111.1,30.348,114.699,5.637,0.0,0.0
2333327938,1364.407,20,296,True,True,4.134,20.576,145.27,138.824,65.91,83.903,22.293,152.014,73.17,80.183,77.83,8.861,37.54,54.827,120.123,49.059,73.344,9.79,64.933,30.876,42.397,8.55,0.0,0.0
2333328128,1108.186,20,316,True,False,22.413,53.583,42.957,61.947,166.89,26.276,42.597,183.1,105.283,27.794,45.22,6.199,36.196,49.99,72.68,56.56,23.984,26.906,13.18,19.43,20.657,4.344,0.0,0.0
2333328331,1437.303,20,236,True,True,18.59,32.849,80.105,55.113,81.693,85.174,65.866,109.103,113.547,56.423,55.101,17.063,79.973,70.893,144.626,61.854,71.623,17.004,100.189,25.836,79.471,15.207,0.0,0.0
2333328713,1820.056,20,247,True,True,10.683,21.927,20.766,14.694,144.416,140.764,21.73,78.126,108.302,238.163,125.46,0.0,89.767,70.637,152.26,364.677,71.66,25.007,50.604,32.8,35.373,0.0,2.24,0.0
2333329035,1814.826,15,176,False,True,4.0,29.316,94.977,64.527,180.22,155.21,77.296,185.914,570.11,65.45,119.57,0.0,85.436,63.487,89.573,23.52,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.0
2333329078,1808.33,10,198,False,True,18.417,28.14,131.443,178.377,198.26,200.38,92.176,500.75,395.967,60.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0
2333329132,1799.114,20,346,True,True,15.527,24.253,37.154,92.02,57.93,221.87,79.25,185.043,146.259,105.35,34.508,14.32,47.033,197.55,225.37,95.993,34.43,24.374,106.814,21.14,28.196,4.73,0.0,0.0
2333329221,1817.147,20,337,True,True,23.87,36.837,54.94,107.226,79.62,86.837,51.273,164.984,131.373,75.597,84.103,8.406,163.867,166.52,352.376,62.78,28.07,32.627,37.754,21.59,42.103,0.0,4.394,0.0
2333329728,1816.743,20,565,True,False,22.056,32.83,91.68,22.427,198.513,73.597,64.07,116.567,259.219,209.812,611.915,11.487,6.271,32.066,9.646,5.611,6.367,4.866,12.141,4.557,5.462,6.553,0.0,9.03
2333329884,1300.813,20,497,True,False,19.23,24.293,21.847,56.397,70.393,35.02,62.28,92.507,22.246,60.464,117.67,3.949,109.285,280.796,99.536,24.717,30.531,45.368,14.548,57.812,47.617,4.307,0.0,0.0
2333329922,1697.9,20,592,True,True,8.206,36.191,195.329,40.433,79.585,158.62,20.199,115.1,110.43,118.117,94.836,8.703,36.506,139.165,129.873,36.599,70.054,58.853,130.53,34.358,71.676,4.537,0.0,0.0
2333329981,1789.454,20,643,True,False,6.544,54.306,169.547,50.885,385.974,135.156,36.046,95.918,78.478,40.579,42.34,18.341,17.762,72.524,101.642,52.968,24.303,13.662,294.491,16.558,70.587,10.843,0.0,0.0
2333329990,1660.447,20,645,True,False,10.417,33.244,151.419,110.817,116.793,209.027,48.063,170.817,58.907,33.16,121.173,47.823,56.617,57.743,94.33,129.504,54.433,52.343,43.697,17.424,36.306,6.39,0.0,0.0
2333330165,1817.244,14,253,False,False,14.494,70.184,137.406,92.037,157.131,192.876,118.25,722.686,63.184,81.453,16.813,8.692,22.714,19.436,0.0,0.0,0.0,0.0,94.654,0.0,0.0,0.0,5.234,0.0
2333330238,1323.033,20,193,True,True,13.046,13.798,57.029,69.231,97.729,52.61,58.684,159.975,60.784,45.894,100.473,30.966,57.733,107.534,106.846,164.533,14.444,15.283,24.584,22.704,38.446,10.707,0.0,0.0
2333330424,1554.356,20,387,True,True,3.19,11.726,116.537,51.797,236.676,125.994,31.054,131.23,87.873,32.43,93.687,2.243,67.323,119.454,51.35,87.498,43.381,19.257,43.057,115.379,75.304,7.916,0.0,0.0
2333330513,1523.254,20,192,True,True,5.3,16.127,47.073,72.14,40.26,33.154,48.906,235.254,50.59,85.136,157.237,3.273,104.997,116.73,113.2,59.236,100.857,47.98,88.333,43.997,47.69,5.784,0.0,0.0
2333330581,1819.166,16,517,False,True,7.416,39.447,80.39,227.013,263.757,172.1,95.937,243.956,119.0,73.947,91.247,0.99,196.28,78.88,0.209,81.917,41.51,0.0,0.0,0.0,0.0,0.0,5.17,0.0
2333330777,1204.33,20,240,True,False,5.216,17.12,68.304,58.32,121.08,107.106,20.847,51.323,109.727,83.083,53.324,10.034,45.316,58.507,176.783,44.437,23.847,10.806,36.45,11.29,87.437,3.973,0.0,0.0
2333330785,1007.853,20,265,True,False,5.356,7.06,56.013,27.174,123.337,73.559,30.451,42.849,70.249,76.056,32.66,58.913,37.926,63.774,76.721,23.593,23.97,46.253,62.077,21.281,45.415,3.166,0.0,0.0
2333330831,1626.76,20,232,True,True,9.223,39.447,109.106,79.134,178.02,94.943,50.693,143.934,225.086,83.284,56.413,4.201,143.637,140.72,61.773,5.56,28.757,15.953,82.086,28.58,43.887,2.323,0.0,0.0
2333331081,320.02,20,279,True,False,3.997,100.48,7.94,3.21,14.766,2.984,7.583,53.84,39.15,8.603,8.04,5.163,2.497,13.667,15.123,8.207,12.49,2.656,2.25,2.454,2.343,2.577,0.0,0.0
2333331421,1821.784,15,218,False,False,9.057,17.547,183.507,146.781,113.332,196.63,62.843,175.197,368.086,29.06,83.141,0.0,78.452,108.47,211.193,27.638,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.0
2333331439,1271.327,20,312,True,True,10.39,13.624,55.14,121.873,46.16,76.48,68.837,60.346,89.767,118.997,53.353,17.16,51.17,74.863,118.54,65.477,42.497,17.903,84.666,31.993,41.444,10.647,0.0,0.0
2333331536,1827.5,13,570,False,False,31.47,51.17,50.6,159.3,175.773,54.727,111.776,727.304,49.599,335.704,4.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.58,0.0,3.67,0.0,15.306,0.0
2333332206,1817.694,20,220,True,True,6.207,21.37,146.897,120.186,66.68,117.047,37.803,150.784,113.623,42.473,47.694,0.0,171.94,132.33,201.996,78.574,152.273,41.45,55.424,21.447,65.256,0.0,5.82,20.42
2333332303,1611.077,20,476,True,False,5.18,15.78,58.55,60.4,93.361,176.072,39.166,51.925,78.801,168.686,120.803,31.863,123.546,79.077,176.103,91.98,60.886,18.981,63.46,30.339,49.151,5.537,0.0,11.43
2333332559,1152.396,20,230,True,False,4.933,23.307,46.43,53.646,50.514,59.65,18.896,67.587,69.02,46.737,74.743,3.986,58.953,61.544,163.303,64.357,44.58,30.79,145.447,23.506,32.127,8.34,0.0,0.0
2333332711,1822.604,20,305,True,False,13.664,47.616,124.587,167.187,120.873,98.973,87.447,145.863,144.554,225.993,72.72,7.366,119.707,96.87,86.683,73.857,47.96,11.69,28.99,62.34,30.24,0.0,7.424,0.0
2333332800,1821.053,20,641,True,False,16.956,78.621,142.72,127.637,88.15,149.48,50.297,271.396,230.037,5.667,120.847,2.396,51.53,39.807,80.772,76.124,75.664,38.076,70.357,74.49,6.803,0.0,3.243,19.983
2333332974,1802.6,20,489,True,True,254.594,111.436,109.091,216.196,70.352,174.16,34.482,130.889,84.484,29.776,92.207,9.038,64.897,148.716,84.977,29.397,4.56,4.072,66.914,34.288,14.72,9.984,0.0,23.37
2333333148,1825.623,20,253,True,True,16.493,53.672,116.691,152.112,141.278,38.993,49.121,174.839,118.526,103.525,96.896,0.0,11.604,140.519,246.197,10.248,128.652,107.94,45.726,60.883,5.838,0.0,5.87,0.0
2333333253,1818.81,18,218,False,False,11.873,24.663,95.377,71.997,54.813,120.003,145.71,103.794,150.066,0.231,124.143,0.0,184.31,129.3,359.05,148.35,63.92,10.506,0.0,14.414,0.0,0.0,6.29,0.0
2333333555,1074.773,20,288,True,True,8.923,28.077,48.796,54.09,68.23,82.144,33.67,44.853,41.47,89.5,46.297,4.807,75.073,75.507,53.726,43.71,30.2,19.074,104.09,22.513,92.123,7.9,0.0,0.0
2333336198,1816.854,19,229,False,True,30.357,16.44,223.964,332.509,193.634,201.946,117.73,116.497,62.47,91.07,69.76,0.0,65.923,88.374,32.236,71.297,30.57,25.927,0.0,40.656,1.568,0.0,3.926,0.0
2333336457,1463.734,20,368,True,True,10.824,20.993,92.517,41.58,44.843,162.184,35.603,106.12,161.963,69.2,65.317,4.661,53.636,110.534,211.356,55.274,41.606,6.614,97.623,55.746,11.837,3.703,0.0,0.0
2333336465,1819.55,15,306,False,False,10.65,21.326,55.39,58.127,277.397,175.74,70.533,87.947,308.706,19.35,209.254,0.0,159.176,93.677,180.86,63.59,0.0,0.0,0.0,0.0,0.0,0.0,11.077,16.75
2333336481,964.91,20,272,True,False,7.77,23.52,64.67,65.85,110.133,18.893,48.63,131.98,9.957,24.94,64.48,9.07,45.05,57.11,30.557,105.496,24.81,16.584,53.49,35.77,5.96,10.19,0.0,0.0
2333336554,1806.85,20,272,True,True,10.057,28.799,43.845,122.942,61.614,129.924,55.133,170.359,76.46,69.594,77.447,15.0,69.274,144.319,109.24,82.531,38.305,40.521,346.75,47.533,58.11,9.093,0.0,0.0
2333336805,1537.087,20,343,True,False,10.52,13.837,32.323,80.987,151.203,49.59,77.91,204.679,386.76,34.453,35.21,7.468,36.547,36.133,64.46,116.904,89.09,8.2,45.02,11.23,42.55,2.013,0.0,0.0
2333336899,1817.657,17,220,False,True,54.307,91.79,70.273,92.794,114.94,146.954,85.176,320.393,107.107,82.903,208.073,0.0,113.057,120.177,19.58,117.943,24.071,42.669,0.0,0.0,0.0,0.0,5.45,0.0
2333337836,1339.917,20,216,True,True,5.873,16.894,30.616,40.204,56.223,101.703,43.36,84.34,50.934,49.826,185.379,4.706,64.768,94.243,106.38,75.057,33.023,38.824,83.634,35.866,132.68,5.384,0.0,0.0
2333337992,1811.234,13,233,False,True,7.104,13.943,154.253,59.637,387.57,191.573,74.43,185.107,260.147,173.583,97.873,0.0,79.147,122.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0
2333338255,1630.086,20,253,True,False,6.093,14.317,91.343,112.813,76.367,29.39,58.723,160.097,47.527,46.04,55.722,3.76,106.781,127.617,51.763,19.983,36.967,241.66,158.932,86.497,92.658,5.036,0.0,0.0
2333339286,1425.367,20,208,True,True,10.527,28.437,28.323,110.147,138.703,118.396,87.984,98.607,117.24,32.47,97.333,12.494,96.497,45.387,52.273,76.6,50.513,35.977,47.35,64.05,48.283,27.776,0.0,0.0
2333339375,1103.924,20,244,True,False,18.524,20.12,102.98,50.213,190.283,126.22,34.497,216.217,28.78,34.97,48.77,5.614,13.926,38.624,38.823,41.803,6.944,15.346,13.873,14.354,41.36,1.683,0.0,0.0
2333339537,1730.206,20,298,True,True,5.506,19.383,96.921,81.403,68.613,208.69,26.614,134.799,86.976,64.39,89.308,17.18,37.492,72.964,380.605,35.175,49.163,20.591,158.574,17.789,50.803,7.267,0.0,0.0
2333339596,1827.497,20,357,True,True,10.064,56.32,49.683,68.491,77.749,129.84,112.126,94.382,132.495,138.154,76.674,31.392,97.724,111.358,151.001,104.252,57.538,144.466,70.29,28.167,77.754,4.717,2.86,0.0
2333339944,1816.037,16,217,False,False,9.12,23.113,45.584,202.116,55.65,206.284,251.503,98.857,94.044,334.482,209.794,0.0,94.683,57.043,87.684,35.576,5.42,0.0,0.0,0.0,0.0,0.0,5.084,0.0
2333340225,1813.116,14,228,False,True,18.07,55.416,125.484,149.413,149.543,121.814,87.863,315.733,113.114,55.176,324.444,0.0,105.566,172.504,13.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0
2333340471,1236.246,20,336,True,False,12.41,16.656,20.384,142.49,143.593,48.323,58.594,196.253,77.857,15.263,17.36,3.26,11.78,129.67,78.44,33.75,7.13,92.767,24.66,28.496,67.73,9.38,0.0,0.0
2333340543,1197.263,20,302,True,True,12.083,33.068,59.316,53.547,92.903,89.23,56.477,65.453,61.7,62.373,47.354,3.395,75.243,63.08,136.983,47.67,44.083,37.817,45.271,26.76,77.25,6.207,0.0,0.0
2333340888,1823.58,20,477,True,True,2.727,29.767,38.243,59.877,112.879,225.177,190.347,182.333,244.42,72.737,52.631,5.337,67.563,124.476,134.41,57.77,65.33,21.96,60.55,16.663,48.93,3.263,6.19,0.0
2333341396,1816.26,19,153,False,False,12.314,26.753,227.757,126.78,206.746,234.304,50.466,215.31,53.237,21.303,88.95,0.0,10.764,191.596,7.857,78.66,27.997,85.33,0.0,104.596,40.464,0.0,5.076,0.0
2333342678,1817.92,20,448,True,False,7.607,15.843,56.58,112.887,54.353,142.103,30.974,71.416,187.457,124.087,136.11,4.156,36.913,176.087,130.256,122.8,27.65,11.29,183.851,32.984,150.619,0.0,1.897,0.0
2333343020,1094.714,20,327,True,False,4.987,10.85,42.287,51.936,54.284,59.416,29.444,129.17,52.973,56.327,62.53,5.637,112.033,47.027,69.38,67.103,79.89,8.627,103.473,20.37,21.13,5.84,0.0,0.0
2333343046,1352.4,20,345,True,False,4.536,13.77,241.88,61.42,79.474,81.016,30.744,133.913,50.737,78.783,32.363,3.523,33.494,29.66,181.023,95.76,30.163,12.134,83.137,10.6,61.923,2.347,0.0,0.0
2333343437,1658.297,20,764,True,True,13.52,98.489,63.85,22.197,88.673,185.013,47.62,98.864,97.248,87.98,74.296,5.6,191.834,118.486,111.12,63.497,50.367,47.556,43.866,16.974,128.01,3.237,0.0,0.0
2333344123,1818.33,20,345,True,True,11.97,21.536,91.864,52.76,58.113,229.687,57.72,126.093,249.627,53.6,134.126,0.0,115.274,144.756,168.487,98.543,57.53,20.1,4.611,53.814,63.056,0.0,5.063,0.0
2333344476,1618.036,20,250,True,True,17.746,26.494,44.14,101.95,205.926,77.434,60.193,88.537,40.636,78.577,63.377,9.45,73.65,108.73,128.27,85.663,93.76,44.503,137.33,53.19,75.733,2.747,0.0,0.0
2333344484,1107.12,20,164,True,True,12.234,24.236,31.317,55.293,39.9,43.144,51.803,121.547,73.06,75.026,68.977,12.733,43.757,92.906,97.944,87.06,26.213,25.427,34.71,24.71,54.723,10.4,0.0,0.0
2333344824,1814.216,20,396,True,False,10.626,37.91,20.207,173.63,108.68,259.787,61.483,313.057,173.926,39.676,126.394,0.176,101.323,89.504,87.63,58.42,24.693,16.547,17.154,14.65,65.776,0.0,2.703,10.264
2333346762,1345.987,20,243,True,True,8.827,25.946,106.437,78.583,90.577,120.66,42.583,80.097,76.42,42.21,78.38,10.884,67.767,99.25,56.213,48.1,43.033,24.39,65.833,13.357,39.737,126.703,0.0,0.0
2333346851,1636.0,20,398,True,True,8.957,9.01,59.44,124.42,40.526,230.924,65.193,70.967,35.19,148.096,157.114,12.494,132.86,129.406,84.934,80.013,81.537,13.7,15.843,13.413,100.96,21.003,0.0,0.0
2333346924,1710.576,20,318,True,True,9.336,14.047,64.913,134.78,133.427,285.557,37.496,170.617,77.77,94.99,134.613,12.62,94.504,84.506,87.927,84.78,74.247,10.96,29.837,20.39,44.433,8.826,0.0,0.0
2333347017,1473.957,20,397,True,False,9.867,82.328,130.839,132.147,79.987,60.486,62.515,58.416,33.936,28.208,99.813,12.856,77.218,121.335,161.109,85.054,93.89,24.947,52.884,36.289,24.43,5.403,0.0,0.0
2333347203,1818.513,20,235,True,True,9.5,33.897,70.18,72.84,465.476,146.317,15.223,129.927,44.877,60.24,66.016,41.377,74.18,122.584,107.756,78.607,49.733,59.01,92.613,36.654,36.22,0.0,5.286,0.0
2333347521,1603.993,20,322,True,True,9.87,20.043,86.697,70.656,83.197,62.847,91.026,262.86,34.204,105.123,98.943,10.331,33.42,153.784,201.543,62.973,30.207,37.083,60.746,32.791,49.013,6.636,0.0,0.0
2333347548,1818.437,19,278,False,True,13.104,36.14,64.71,116.26,88.45,125.683,43.243,113.94,143.817,211.637,114.693,0.0,74.673,218.164,211.503,112.257,73.06,29.21,0.0,18.193,1.576,0.0,8.124,0.0
2333348145,1457.643,20,307,True,True,3.817,11.046,159.924,58.95,106.456,141.947,43.113,171.304,93.3,117.996,68.277,4.733,62.88,59.027,83.23,56.66,34.033,32.283,65.417,28.074,50.956,4.22,0.0,0.0
2333348463,1821.434,16,779,False,True,9.227,28.581,292.495,284.302,147.13,121.617,20.732,244.0,22.65,3.943,74.781,0.0,62.58,91.255,149.771,222.573,42.627,0.0,0.0,0.0,0.0,0.0,3.17,0.0
2333348552,1054.43,20,234,True,False,5.166,16.5,27.297,143.143,275.164,59.643,36.08,120.013,15.83,26.96,39.634,7.784,20.523,71.1,50.913,38.027,5.53,27.403,38.183,16.234,10.59,2.713,0.0,0.0
2333348650,1661.474,20,481,True,True,9.424,12.05,35.84,65.46,150.513,70.047,44.737,136.737,67.746,52.464,158.93,5.854,73.426,134.146,92.89,45.447,112.116,18.487,227.09,101.386,43.477,3.207,0.0,0.0
2333349842,1716.283,20,315,True,True,15.69,46.956,278.947,90.817,88.372,134.447,30.494,168.13,165.509,118.407,79.827,7.944,54.586,105.157,109.66,65.387,44.346,18.5,29.757,22.58,38.477,2.293,0.0,0.0
